Date,Cashflow
 0.000000
2024-01-17 -626.000000
2024-01-18 -626.000000
2024-01-19 -626.000000
2024-01-20 -1257.400000
2024-01-23 -1257.400000
2024-01-24 -639.100000
2024-01-25 -639.100000
2024-01-29 -1262.050000
2024-01-30 -1888.800000
2024-01-31 -2529.300000
2024-02-01 -3176.950000
2024-02-02 -3176.950000
2024-02-05 -2528.950000
2024-02-06 -1882.950000
2024-02-07 -1882.950000
